0,wrd_length,total_char,syl_count,syl_sum,sentiment
"They come and sit at our feasts just like one of our selves, and if any solitary wayfarer happens to stumble upon some one or other of them, they affect no concealment, for we are as near of kin to the gods as the Cyclopes and the savage giants are.""","[4, 4, 3, 3, 2, 3, 6, 4, 4, 3, 2, 3, 6, 3, 2, 3, 8, 8, 7, 2, 7, 4, 4, 3, 2, 5, 2, 4, 4, 6, 2, 11, 3, 2, 3, 2, 4, 2, 3, 2, 3, 4, 2, 3, 8, 3, 3, 6, 6, 3]",196,"[1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 4 3 2 1 1 2 1 1 1 2 1 1 1 2 1 4 1 1 1 1 2
 1 1 1 1 1 1 1 2 1 1 2 2 1]",68,-0.025
"{62}  Then Ulysses said: ""Pray, Alcinous, do not take any such notion into your head.","[2, 4, 7, 4, 4, 8, 2, 3, 4, 3, 4, 6, 4, 4, 4]",63,[0 1 2 1 1 3 1 1 1 2 1 2 2 1 2],21,0.0
"I have nothing of the immortal about me, neither in body nor mind, and most resemble those among you who are the most afflicted.","[1, 4, 7, 2, 3, 8, 5, 2, 7, 2, 4, 3, 4, 3, 4, 8, 5, 5, 3, 3, 3, 3, 4, 9]",102,[1 1 2 1 1 3 2 1 2 1 2 1 1 1 1 2 1 2 1 1 1 1 1 2],33,0.5
"Indeed, were I to tell you all that heaven has seen fit to lay upon me, you would say that I was still worse off than they are.","[6, 4, 1, 2, 4, 3, 3, 4, 6, 3, 4, 3, 2, 3, 4, 2, 3, 5, 3, 4, 1, 3, 5, 5, 3, 4, 4, 3]",97,[1 1 1 1 1 1 1 1 3 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1],31,0.0
"Nevertheless, let me sup in spite of sorrow, for an empty stomach is a very importunate thing, and thrusts itself on a man's notice no matter how dire is his distress.","[12, 3, 2, 3, 2, 5, 2, 6, 3, 2, 5, 7, 2, 1, 4, 11, 5, 3, 7, 6, 2, 1, 3, 2, 6, 2, 6, 3, 4, 2, 3, 8]",133,[4 1 1 1 1 1 1 2 1 1 2 2 1 1 2 4 1 1 1 2 1 1 1 0 2 1 2 1 1 1 1 2],45,0.05
"I am in great trouble, yet it insists that I shall eat and drink, bids me lay aside all memory of my sorrows and dwell only on the due replenishing of itself.","[1, 2, 2, 5, 7, 3, 2, 7, 4, 1, 5, 3, 3, 5, 4, 2, 3, 5, 3, 6, 2, 2, 7, 3, 5, 4, 2, 3, 3, 12, 2, 6]",124,[1 1 1 2 1 1 1 2 1 1 1 2 1 1 1 1 1 2 1 3 1 1 2 1 1 2 1 1 0 4 1 2],43,0.11875
"As for yourselves, do as you propose, and at break of day set about helping me to get home.","[2, 3, 10, 2, 2, 3, 7, 3, 2, 5, 2, 3, 3, 5, 7, 2, 2, 3, 4]",70,[1 1 2 1 1 1 2 1 1 2 1 1 1 2 2 1 1 1 1],24,0.0
"I shall be content to die if I may first once more behold my property, my bondsmen, and all the greatness of my house.""","[1, 5, 2, 7, 2, 3, 2, 1, 3, 5, 4, 4, 6, 2, 8, 2, 8, 3, 3, 3, 9, 2, 2, 5]",92,[1 1 1 2 1 1 1 1 1 1 1 1 2 1 3 1 2 1 1 1 3 1 1 1],31,0.375
{63}  Thus did he speak.,"[2, 4, 3, 2, 5]",16,[0 1 1 1 2],5,0.0
"Every one approved his saying, and agreed that he should have his escort inasmuch as he had spoken reasonably.","[5, 3, 8, 3, 6, 3, 6, 4, 2, 6, 4, 3, 6, 8, 2, 2, 3, 6, 10]",90,[3 1 2 1 1 1 1 1 1 1 1 1 2 3 1 1 1 2 5],30,0.2
"Then when they had made their drink offerings, and had drunk each as much as he was minded they went home to bed every man in his own abode, leaving Ulysses in the cloister with Arete and Alcinous while the servants were taking the things away after supper.","[4, 4, 4, 3, 4, 5, 5, 9, 3, 3, 5, 4, 2, 4, 2, 2, 3, 6, 4, 4, 4, 2, 3, 5, 3, 2, 3, 3, 5, 7, 7, 2, 3, 8, 4, 5, 3, 8, 5, 3, 8, 4, 6, 3, 6, 4, 5, 6]",207,"[1 1 1 1 1 1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 0 3 1 1 1 1 2 3 2 1 1 2 1 2 1
 3 1 1 2 1 2 1 1 2 2 2]",65,0.1
"Arete was the first to speak, for she recognised the shirt, cloak, and good clothes that Ulysses was wearing, as the work of herself and of her maids; so she said, ""Stranger, before we go any further, there is a question I should like to ask you.","[5, 3, 3, 5, 2, 5, 3, 3, 10, 3, 5, 5, 3, 4, 7, 4, 7, 3, 7, 2, 3, 4, 2, 7, 3, 2, 3, 5, 2, 3, 4, 8, 6, 2, 2, 3, 7, 5, 2, 1, 8, 1, 6, 4, 2, 3, 3]",190,"[2 1 1 1 1 2 1 0 3 1 1 1 1 1 1 1 2 1 3 1 1 1 1 2 1 1 1 1 1 0 1 2 2 1 1 2 2
 1 1 1 2 1 1 1 1 1 1]",58,0.316666666667
"Who, and whence are you, and who gave you those clothes?","[3, 3, 6, 3, 3, 3, 3, 4, 3, 5, 7]",43,[1 1 1 1 1 1 1 1 1 1 1],11,0.0
"Did you not say you had come here from beyond the sea?""","[3, 3, 3, 3, 3, 3, 4, 4, 4, 6, 3, 3]",42,[1 1 1 1 1 1 1 1 1 1 1 2],13,0.0
"And Ulysses answered, ""It would be a long story Madam, were I to relate in full the tale of my misfortunes, for the hand of heaven has been laid heavy upon me; but as regards your question, there is an island far away in the sea which is called 'the Ogygian.'","[3, 7, 8, 2, 5, 2, 1, 4, 5, 5, 4, 1, 2, 6, 2, 4, 3, 4, 2, 2, 11, 3, 3, 4, 2, 6, 3, 4, 4, 5, 4, 2, 3, 2, 7, 4, 8, 5, 2, 2, 6, 3, 4, 2, 3, 3, 5, 2, 6, 4, 7]",201,"[1 2 2 1 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 1 3 1 1 1 1 3 1 1 1 3 2 1 1 1 2 1 2
 1 1 1 2 1 2 1 1 2 1 1 1 0 4]",70,0.05
"Here dwells the cunning and powerful goddess Calypso, daughter of Atlas.","[4, 6, 3, 7, 3, 8, 7, 7, 8, 2, 5]",60,[1 1 1 2 1 3 2 3 2 1 2],19,0.15
She lives by herself far from all neighbours human or divine.,"[3, 5, 2, 7, 3, 4, 3, 10, 5, 2, 6]",50,[0 1 1 2 1 1 1 2 2 1 2],14,0.05
"Fortune, however, brought me to her hearth all desolate and alone, for Jove struck my ship with his thunderbolts, and broke it up in mid-ocean.","[7, 7, 7, 2, 2, 3, 6, 3, 8, 3, 5, 3, 4, 6, 2, 4, 4, 3, 12, 3, 5, 2, 2, 2, 9]",114,[2 3 1 1 1 1 2 1 3 1 2 1 1 1 1 1 1 1 3 1 1 1 1 1 4],37,0.0
"My brave comrades were drowned every man of them, but I stuck to the keel and was carried hither and thither for the space of nine days, till at last during the darkness of the tenth night the gods brought me to the Ogygian island where the great goddess Calypso lives.","[2, 5, 8, 4, 7, 5, 3, 2, 4, 3, 1, 5, 2, 3, 4, 3, 3, 7, 6, 3, 7, 3, 3, 5, 2, 4, 4, 4, 2, 4, 6, 3, 8, 2, 3, 5, 5, 3, 4, 7, 2, 2, 3, 7, 6, 5, 3, 5, 7, 7, 5]",216,"[1 1 2 1 1 3 1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1
 1 1 1 1 1 1 4 2 1 1 2 2 3 1]",67,0.375
"She took me in and treated me with the utmost kindness; indeed she wanted to make me immortal that I might never grow old, but she could not persuade me to let her do so.","[3, 4, 2, 2, 3, 7, 2, 4, 3, 6, 8, 6, 3, 6, 2, 4, 2, 8, 4, 1, 5, 5, 4, 3, 3, 3, 5, 3, 8, 2, 2, 3, 3, 2, 2]",133,[0 1 1 1 1 2 1 1 1 2 2 1 0 1 1 1 1 3 1 1 1 2 1 1 1 0 1 1 2 1 1 1 1 1 1],39,0.1
"""I stayed with Calypso seven years straight on end, and watered the good clothes she gave me with my tears during the whole time; but at last when the eighth year came round she bade me depart of her own free will, either because Jove had told her she must, or because she had changed her mind.","[1, 6, 4, 7, 5, 5, 8, 2, 3, 3, 7, 3, 4, 7, 3, 4, 2, 4, 2, 5, 6, 3, 5, 4, 3, 2, 4, 4, 3, 6, 4, 4, 5, 3, 4, 2, 6, 2, 3, 3, 4, 4, 6, 7, 4, 3, 4, 3, 3, 4, 2, 7, 3, 3, 7, 3, 4]",232,"[1 0 1 3 2 2 1 1 1 1 2 1 1 1 0 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 1 0 1 1 2
 1 1 1 1 1 2 2 1 1 1 1 0 1 1 2 0 1 1 1 1]",64,0.271428571429
"She sent me from her island on a raft, which she provisioned with abundance of bread and wine.","[3, 4, 2, 4, 3, 6, 2, 1, 4, 5, 3, 11, 4, 9, 2, 5, 3, 4]",75,[0 1 1 1 1 2 1 1 1 1 0 3 1 3 1 2 1 1],22,0.0
"Moreover she gave me good stout clothing, and sent me a wind that blew both warm and fair.","[8, 3, 4, 2, 4, 5, 8, 3, 4, 2, 1, 4, 4, 4, 4, 4, 3, 4]",71,[3 0 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1],20,0.666666666667
"Days seven and ten did I sail over the sea, and on the eighteenth I caught sight of the first outlines of the mountains upon your coast--and glad indeed was I to set eyes upon them.","[4, 5, 3, 3, 3, 1, 4, 4, 3, 3, 3, 2, 3, 10, 1, 6, 5, 2, 3, 5, 8, 2, 3, 9, 4, 4, 5, 3, 4, 6, 3, 1, 2, 3, 4, 4, 4]",142,[1 2 1 1 1 1 1 2 1 2 1 1 1 2 1 1 1 1 1 1 2 1 1 2 2 1 1 1 1 1 1 1 1 1 0 2 1],44,0.25
"Nevertheless there was still much trouble in store for me, for at this point Neptune would let me go no further, and raised a great storm against me; the sea was so terribly high that I could no longer keep to my raft, which went to pieces under the fury of the gale, and I had to swim for it, till wind and current brought me to your shores.","[12, 5, 3, 5, 4, 7, 2, 5, 3, 2, 3, 2, 4, 5, 7, 5, 3, 2, 2, 2, 7, 3, 6, 1, 5, 5, 7, 2, 3, 3, 3, 2, 8, 4, 4, 1, 5, 2, 6, 4, 2, 2, 4, 5, 4, 2, 6, 5, 3, 4, 2, 3, 4, 3, 1, 3, 2, 4, 3, 2, 4, 4, 3, 7, 7, 2, 2, 4, 6]",267,"[4 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 2 1 2 1 1 2 1 1 3 1 1 1 1
 1 2 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1]",84,0.152
"""There I tried to land, but could not, for it was a bad place and the waves dashed me against the rocks, so I again took to the sea and swam on till I came to a river that seemed the most likely landing place, for there were no rocks and it was sheltered from the wind.","[5, 1, 5, 2, 4, 3, 5, 3, 3, 2, 3, 1, 3, 5, 3, 3, 5, 6, 2, 7, 3, 5, 2, 1, 5, 4, 2, 3, 3, 3, 4, 2, 4, 1, 4, 2, 1, 5, 4, 6, 3, 4, 6, 7, 5, 3, 5, 4, 2, 5, 3, 2, 3, 9, 4, 3, 4]",207,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1
 2 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 2 1 1 1]",65,-0.0666666666667
"Here, then, I got out of the water and gathered my senses together again.","[4, 4, 1, 3, 3, 2, 3, 5, 3, 8, 2, 6, 8, 5]",57,[1 1 1 1 1 1 1 2 1 2 1 1 3 2],19,0.0
"Night was coming on, so I left the river, and went into a thicket, where I covered myself all over with leaves, and presently heaven sent me off into a very deep sleep.","[5, 3, 6, 2, 2, 1, 4, 3, 5, 3, 4, 4, 1, 7, 5, 1, 7, 6, 3, 4, 4, 6, 3, 9, 6, 4, 2, 3, 4, 1, 4, 4, 5]",131,[1 1 2 1 1 1 1 1 2 1 1 2 1 2 1 1 2 2 1 2 1 2 1 3 3 1 1 1 2 1 2 1 1],47,0.0
"Sick and sorry as I was I slept among the leaves all night, and through the next day till afternoon, when I woke as the sun was westering, and saw your daughter's maid servants playing upon the beach, and your daughter among them looking like a goddess.","[4, 3, 5, 2, 1, 3, 1, 5, 5, 3, 6, 3, 5, 3, 7, 3, 4, 3, 4, 9, 4, 1, 4, 2, 3, 3, 3, 9, 3, 3, 4, 8, 2, 4, 8, 7, 4, 3, 5, 3, 4, 8, 5, 4, 7, 4, 1, 7]",202,"[1 1 2 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 3 1 1 1 2 0 1 2 1 2
 1 2 1 1 2 2 1 2 1 1 2]",62,-0.404761904762
"I besought her aid, and she proved to be of an excellent disposition, much more so than could be expected from so young a person--for young people are apt to be thoughtless.","[1, 8, 3, 3, 3, 3, 6, 2, 2, 2, 2, 9, 11, 4, 4, 2, 4, 5, 2, 8, 4, 2, 5, 1, 6, 3, 5, 6, 3, 3, 2, 2, 11]",137,[1 2 1 1 1 0 1 1 1 1 1 3 4 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2],41,0.366666666667
"She gave me plenty of bread and wine, and when she had had me washed in the river she also gave me the clothes in which you see me.","[3, 4, 2, 6, 2, 5, 3, 4, 3, 4, 3, 3, 3, 2, 6, 2, 3, 5, 3, 4, 4, 2, 3, 7, 2, 5, 3, 3, 2]",101,[0 1 1 2 1 2 1 1 1 1 0 1 1 1 1 1 1 2 0 2 1 1 1 1 1 1 1 1 1],30,0.0
"Now, therefore, though it has pained me to do so, I have told you the whole truth.""","[3, 9, 6, 2, 3, 6, 2, 2, 2, 2, 1, 4, 4, 3, 3, 5, 5]",62,[1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19,0.2
"Then Alcinous said, ""Stranger, it was very wrong of my daughter not to bring you on at once to my house along with the maids, seeing that she was the first person whose aid you asked.""","[4, 8, 4, 8, 2, 3, 4, 5, 2, 2, 8, 3, 2, 5, 3, 2, 2, 4, 2, 2, 5, 5, 4, 3, 5, 6, 4, 3, 3, 3, 5, 6, 5, 3, 3, 5]",143,[1 3 1 2 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 0 1 1 1 2 1 1 1 1],42,-0.2
"""Pray do not scold her,"" replied Ulysses; ""she is not to blame.","[4, 2, 3, 5, 3, 7, 7, 3, 2, 3, 2, 5]",46,[1 1 1 1 1 2 2 0 1 1 1 1],13,0.0
"She did tell me to follow along with the maids, but I was ashamed and afraid, for I thought you might perhaps be displeased if you saw me.","[3, 3, 4, 2, 2, 6, 5, 4, 3, 5, 3, 1, 3, 7, 3, 6, 3, 1, 7, 3, 5, 7, 2, 10, 2, 3, 3, 2]",108,[0 1 1 1 1 2 2 1 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 3 1 1 1 1],34,-0.6
"Every human being is sometimes a little suspicious and irritable.""","[5, 5, 5, 2, 9, 1, 6, 10, 3, 9]",55,[3 2 1 1 3 1 1 3 1 3],19,-0.09375
"""Stranger,"" replied Alcinous, ""I am not the kind of man to get angry about nothing; it is always better to be reasonable; but by Father Jove, Minerva, and Apollo, now that I see what kind of person you are, and how much you think as I do, I wish you would stay here, marry my daughter, and become my son-in-law.","[8, 7, 8, 1, 2, 3, 3, 4, 2, 3, 2, 3, 5, 5, 7, 2, 2, 6, 6, 2, 2, 10, 3, 2, 6, 4, 7, 3, 6, 3, 4, 1, 3, 4, 4, 2, 6, 3, 3, 3, 3, 4, 3, 5, 2, 1, 2, 1, 4, 3, 5, 4, 4, 5, 2, 8, 3, 6, 2, 10]",237,"[2 2 3 1 1 1 1 1 1 1 1 1 2 2 2 1 1 2 2 1 1 4 1 1 2 1 3 1 3 1 1 1 1 1 1 1 2
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 2 1 3]",83,0.266666666667
"If you will stay I will give you a house and an estate, but no one (heaven forbid) shall keep you here against your own wish, and that you may be sure of this I will attend tomorrow to the matter of your escort.","[2, 3, 4, 4, 1, 4, 4, 3, 1, 5, 3, 2, 6, 3, 2, 3, 6, 6, 5, 4, 3, 4, 7, 4, 3, 4, 3, 4, 3, 3, 2, 4, 2, 4, 1, 4, 6, 8, 2, 3, 6, 2, 4, 6]",163,"[1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2
 3 1 1 2 1 1 2]",54,0.55
"You can sleep {64} during the whole voyage if you like, and the men shall sail you over smooth waters either to your own home, or wherever you please, even though it be a long way further off than Euboea, which those of my people who saw it when they took yellow-haired Rhadamanthus to see Tityus the son of Gaia, tell me is the furthest of any place--and yet they did the whole voyage in a single day without distressing themselves, and came back again afterwards.","[3, 3, 5, 2, 6, 3, 5, 6, 2, 3, 4, 3, 3, 3, 5, 4, 3, 4, 6, 6, 6, 2, 4, 3, 4, 2, 8, 3, 6, 4, 6, 2, 2, 1, 4, 3, 7, 3, 4, 6, 5, 5, 2, 2, 6, 3, 3, 2, 4, 4, 4, 13, 12, 2, 3, 6, 3, 3, 2, 4, 4, 2, 2, 3, 8, 2, 3, 5, 3, 3, 4, 3, 3, 5, 6, 2, 1, 6, 3, 7, 11, 10, 3, 4, 4, 5, 10]",369,"[1 1 1 0 2 1 1 2 1 1 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 1 3 1 2 2 1 1 1 1 1 1 2
 1 1 3 1 1 1 1 1 1 1 1 1 1 1 3 4 1 1 2 1 1 1 2 1 1 1 1 2 1 2 1 1 1 1 1 1 1
 2 1 1 1 1 2 3 2 1 1 1 2 3]",115,0.159821428571
"You will thus see how much my ships excel all others, and what magnificent oarsmen my sailors are.""","[3, 4, 4, 3, 3, 4, 2, 5, 5, 3, 6, 3, 4, 11, 7, 2, 7, 3]",79,[1 1 1 1 1 1 1 1 2 1 2 1 1 4 2 1 2 1],25,0.6
"Then was Ulysses glad and prayed aloud saying, ""Father Jove, grant that Alcinous may do all as he has said, for so he will win an imperishable name among mankind, and at the same time I shall return to my country.""","[4, 3, 7, 4, 3, 6, 5, 6, 6, 4, 5, 4, 8, 3, 2, 3, 2, 2, 3, 4, 3, 2, 2, 4, 3, 2, 12, 4, 5, 7, 3, 2, 3, 4, 4, 1, 5, 6, 2, 2, 7]",167,"[1 1 2 1 1 0 2 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 2 2 1 1 1 1 1 1 1
 2 1 1 2]",52,0.433333333333
Thus did they converse.,"[4, 3, 4, 8]",19,[1 1 1 2],5,0.0
"Then Arete told her maids to set a bed in the room that was in the gatehouse, and make it with good red rugs, and to spread coverlets on the top of them with woollen cloaks for Ulysses to wear.","[4, 5, 4, 3, 5, 2, 3, 1, 3, 2, 3, 4, 4, 3, 2, 3, 9, 3, 4, 2, 4, 4, 3, 4, 3, 2, 6, 9, 2, 3, 3, 2, 4, 4, 7, 6, 3, 7, 2, 4]",151,"[1 2 1 1 1 1 1 1 0 1 1 1 1 1 1 1 3 1 1 1 1 1 0 1 1 1 2 3 1 1 1 1 1 1 2 1 1
 2 1 2]",47,0.4
"The maids thereon went out with torches in their hands, and when they had made the bed they came up to Ulysses and said, ""Rise, sir stranger, and come with us for your bed is ready,"" and glad indeed was he to go to his rest.","[3, 5, 7, 4, 3, 4, 7, 2, 5, 5, 3, 4, 4, 3, 4, 3, 3, 4, 4, 2, 2, 7, 3, 4, 4, 3, 8, 3, 4, 4, 2, 3, 4, 3, 2, 5, 3, 4, 6, 3, 2, 2, 2, 2, 3, 4]",171,"[1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 0 1 3 1
 1 1 1 1 1 1 1 1 1]",49,0.35
"So Ulysses slept in a bed placed in a room over the echoing gateway; but Alcinous lay in the inner part of the house, with the queen his wife by his side.","[2, 7, 5, 2, 1, 3, 6, 2, 1, 4, 4, 3, 7, 7, 3, 8, 3, 2, 3, 5, 4, 2, 3, 5, 4, 3, 5, 3, 4, 2, 3, 4]",120,[1 2 1 1 1 0 1 1 1 1 2 1 2 3 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1],39,0.0
Book VIII  BANQUET IN THE HOUSE OF ALCINOUS--THE GAMES.,"[4, 4, 7, 2, 3, 5, 2, 8, 3, 5]",43,[1 1 2 1 1 1 1 3 1 1],13,0.0
"Now when the child of morning, rosy-fingered Dawn, appeared, Alcinous and Ulysses both rose, and Alcinous led the way to the Phaeacian place of assembly, which was near the ships.","[3, 4, 3, 5, 2, 7, 13, 4, 8, 8, 3, 7, 4, 4, 3, 8, 3, 3, 3, 2, 3, 9, 5, 2, 8, 5, 3, 4, 3, 5]",144,[1 1 1 1 1 2 4 1 3 3 1 2 1 1 1 3 0 1 1 1 1 4 1 1 3 1 1 2 1 1],46,0.35
"When they got there they sat down side by side on a seat of polished stone, while Minerva took the form of one of Alcinous' servants, and went round the town in order to help Ulysses to get home.","[4, 4, 3, 5, 4, 3, 4, 4, 2, 4, 2, 1, 4, 2, 8, 5, 5, 7, 4, 3, 4, 2, 3, 2, 8, 8, 3, 4, 5, 3, 4, 2, 5, 2, 4, 7, 2, 3, 4]",153,"[1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 3 1 1 1 1 1 1 3 2 1 1 1 1 1 1 2 1 1 2 1
 1 1]",48,-0.177777777778
"She went up to the citizens, man by man, and said, ""Aldermen and town councillors of the Phaeacians, come to the assembly all of you and listen to the stranger who has just come off a long voyage to the house of King Alcinous; he looks like an immortal god.""","[3, 4, 2, 2, 3, 8, 3, 2, 3, 3, 4, 8, 3, 4, 11, 2, 3, 10, 4, 2, 3, 8, 3, 2, 3, 3, 6, 2, 3, 8, 3, 3, 4, 4, 3, 1, 4, 6, 2, 3, 5, 2, 4, 8, 2, 5, 4, 2, 8, 3]",201,"[0 1 1 1 1 3 1 1 1 1 1 3 1 1 3 1 1 4 1 1 1 3 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1
 2 1 1 1 1 1 3 1 1 1 1 3 1]",67,-0.05
"With these words she made them all want to come, and they flocked to the assembly till seats and standing room were alike crowded.","[4, 5, 5, 3, 4, 4, 3, 4, 2, 4, 3, 4, 7, 2, 3, 8, 4, 5, 3, 8, 4, 4, 5, 7]",105,[1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 2 1 1 2 1],28,0.0
"Every one was struck with the appearance of Ulysses, for Minerva had beautified him about the head and shoulders, making him look taller and stouter than he really was, that he might impress the Phaeacians favourably as being a very remarkable man, and might come off well in the many trials of skill to which they would challenge him.","[5, 3, 3, 6, 4, 3, 10, 2, 7, 3, 7, 3, 10, 3, 5, 3, 4, 3, 9, 6, 3, 4, 6, 3, 7, 4, 2, 6, 3, 4, 2, 5, 7, 3, 10, 10, 2, 5, 1, 4, 10, 3, 3, 5, 4, 3, 4, 2, 3, 4, 6, 2, 5, 2, 5, 4, 5, 9, 3]",272,"[3 1 1 1 1 1 4 1 2 1 3 1 4 1 2 1 2 1 2 2 1 1 2 1 2 1 1 3 1 1 1 1 2 1 4 4 1
 1 1 2 3 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 2 1]",91,0.558333333333
"Then, when they were got together, Alcinous spoke:  ""Hear me,"" said he, ""aldermen and town councillors of the Phaeacians, that I may speak even as I am minded.","[4, 4, 4, 4, 3, 8, 8, 5, 4, 2, 4, 2, 8, 3, 4, 11, 2, 3, 10, 4, 1, 3, 5, 4, 2, 1, 2, 6]",121,[1 1 1 1 1 3 3 1 2 1 1 1 3 1 1 3 1 1 4 1 1 1 2 2 1 1 1 1],42,0.0
"This stranger, whoever he may be, has found his way to my house from somewhere or other either East or West.","[4, 8, 7, 2, 3, 2, 3, 5, 3, 3, 2, 2, 5, 4, 9, 2, 5, 6, 4, 2, 4]",85,[1 2 2 1 1 1 1 1 1 1 1 1 1 1 3 1 2 2 2 1 1],28,-0.125
He wants an escort and wishes to have the matter settled.,"[2, 5, 2, 6, 3, 6, 2, 4, 3, 6, 7]",46,[1 1 1 2 1 1 1 1 1 2 1],13,0.2
"Let us then get one ready for him, as we have done for others before him; indeed, no one who ever yet came to my house has been able to complain of me for not speeding on his way soon enough.","[3, 2, 4, 3, 3, 5, 3, 3, 2, 2, 4, 4, 3, 6, 6, 3, 6, 2, 3, 3, 4, 3, 4, 2, 2, 5, 3, 4, 4, 2, 8, 2, 2, 3, 3, 8, 2, 3, 3, 4, 6]",147,"[1 1 1 1 1 3 1 1 1 1 1 1 1 2 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1
 1 1 1 2]",49,0.233333333333
Let us draw a ship into the sea--one that has never yet made a voyage--and man her with two and fifty of our smartest young sailors.,"[3, 2, 4, 1, 4, 4, 3, 3, 3, 4, 3, 5, 3, 4, 1, 6, 3, 3, 3, 4, 3, 3, 5, 2, 3, 8, 5, 7]",102,[1 1 1 1 1 2 1 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 2 1 1 2 1 2],35,0.1
"Then when you have made fast your oars each by his own seat, leave the ship and come to my house to prepare a feast.","[4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 3, 3, 4, 5, 3, 4, 3, 4, 2, 2, 5, 2, 7, 1, 5]",90,[1 1 1 1 1 1 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 1 2 1 2],30,0.4
{65} I will find you in everything.,"[2, 1, 4, 4, 3, 2, 10]",26,[0 1 1 1 1 1 4],9,0.0
"I am giving these instructions to the young men who will form the crew, for as regards you aldermen and town councillors, you will join me in entertaining our guest in the cloisters.","[1, 2, 6, 5, 12, 2, 3, 5, 3, 3, 4, 4, 3, 4, 3, 2, 7, 3, 8, 3, 4, 11, 3, 4, 4, 2, 2, 12, 3, 5, 2, 3, 9]",147,[1 1 2 1 3 1 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 3 1 1 1 1 1 4 1 1 1 1 2],45,0.3
"I can take no excuses, and we will have Demodocus to sing to us; for there is no bard like him whatever he may choose to sing about.""","[1, 3, 4, 2, 7, 3, 2, 4, 4, 9, 2, 4, 2, 2, 3, 5, 2, 2, 4, 4, 3, 8, 2, 3, 6, 2, 4, 5]",102,[1 1 1 1 2 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 2],35,0.0
"Alcinous then led the way, and the others followed after, while a servant went to fetch Demodocus.","[8, 4, 3, 3, 3, 3, 3, 6, 8, 5, 5, 1, 7, 4, 2, 5, 9]",79,[3 1 0 1 1 1 1 2 2 2 1 1 2 1 1 1 4],25,0.0
"The fifty-two picked oarsmen went to the sea shore as they had been told, and when they got there they drew the ship into the water, got her mast and sails inside her, bound the oars to the thole-pins with twisted thongs of leather, all in due course, and spread the white sails aloft.","[3, 9, 6, 7, 4, 2, 3, 3, 5, 2, 4, 3, 4, 4, 3, 4, 4, 3, 5, 4, 4, 3, 4, 4, 3, 5, 3, 3, 4, 3, 5, 6, 3, 5, 3, 4, 2, 3, 10, 4, 7, 6, 2, 7, 3, 2, 3, 6, 3, 6, 3, 5, 5, 5]",226,"[1 3 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 1 1 1 1
 1 3 1 1 1 1 3 1 1 0 1 1 2 1 1 1 2]",66,-0.208333333333
