0,wrd_length,total_char,syl_count,syl_sum,sentiment
"'Give your evidence,' said the King; 'and don't be nervous, or I'll have you executed on the spot.'","[5, 4, 8, 4, 3, 4, 4, 2, 3, 2, 7, 2, 1, 3, 4, 3, 8, 2, 3, 4]",76,[1 1 3 1 1 1 1 1 0 1 2 1 1 0 1 1 3 1 1 1],23,0.0
"This did not seem to encourage the witness at all: he kept shifting from one foot to the other, looking uneasily at the Queen, and in his confusion he bit a large piece out of his teacup instead of the bread-and-butter.","[4, 3, 3, 4, 2, 9, 3, 7, 2, 3, 2, 4, 8, 4, 3, 4, 2, 3, 5, 7, 8, 2, 3, 5, 3, 2, 3, 9, 2, 3, 1, 5, 5, 3, 2, 3, 6, 7, 2, 3, 16]",175,"[1 1 1 1 1 3 1 2 1 1 1 1 2 1 1 1 1 1 2 2 5 1 1 1 1 1 1 3 1 1 1 1 2 1 1 1 3
 3 1 1 5]",62,0.0446428571429
"Just at this moment Alice felt a very curious sensation, which puzzled her a good deal until she made out what it was: she was beginning to grow larger again, and she thought at first she would get up and leave the court; but on second thoughts she decided to remain where she was as long as there was room for her.","[4, 2, 4, 6, 5, 4, 1, 4, 7, 9, 5, 7, 3, 1, 4, 4, 5, 3, 4, 3, 4, 2, 3, 3, 3, 9, 2, 4, 6, 5, 3, 3, 7, 2, 5, 3, 5, 3, 2, 3, 5, 3, 5, 3, 2, 6, 8, 3, 7, 2, 6, 5, 3, 3, 2, 4, 2, 5, 3, 4, 3, 3]",249,"[1 1 1 2 2 1 1 2 2 3 1 1 1 1 1 2 2 0 1 1 1 1 1 0 1 3 1 1 2 2 1 0 1 1 1 0 1
 1 1 1 2 1 1 1 1 2 1 0 2 1 2 1 0 1 1 1 1 1 1 1 1 1]",72,0.128333333333
'I wish you wouldn't squeeze so.',"[2, 4, 3, 5, 3, 7, 2]",26,[1 1 1 1 0 1 1],6,0.0
"said the Dormouse, who was sitting next to her.","[4, 3, 8, 3, 3, 7, 4, 2, 3]",37,[1 1 2 1 1 2 1 1 1],11,0.0
'I can hardly breathe.',"[2, 3, 6, 7]",18,[1 1 2 2],6,-0.291666666667
"'I can't help it,' said Alice very meekly: 'I'm growing.'","[2, 2, 3, 4, 2, 4, 5, 4, 6, 2, 2, 7]",43,[1 1 0 1 1 1 2 2 2 1 0 2],14,0.2
"'You've no right to grow here,' said the Dormouse.","[4, 3, 2, 5, 2, 4, 4, 4, 3, 8]",39,[1 0 1 1 1 1 1 1 1 2],10,-0.142857142857
"'Don't talk nonsense,' said Alice more boldly: 'you know you're growing too.'","[3, 3, 4, 8, 4, 5, 4, 6, 4, 4, 3, 3, 7, 3]",61,[1 0 1 2 1 2 1 2 1 1 1 0 2 1],16,0.416666666667
"'Yes, but I grow at a reasonable pace,' said the Dormouse: 'not in that ridiculous fashion.'","[4, 3, 1, 4, 2, 1, 10, 4, 4, 3, 8, 4, 2, 4, 10, 7]",71,[0 1 1 1 1 1 4 1 1 1 2 1 1 1 4 2],23,-0.0666666666667
And he got up very sulkily and crossed over to the other side of the court.,"[3, 2, 3, 2, 4, 7, 3, 7, 4, 2, 3, 5, 4, 2, 3, 5]",59,[1 1 1 1 2 3 1 1 2 1 1 2 1 1 1 1],21,0.0375
"All this time the Queen had never left off staring at the Hatter, and, just as the Dormouse crossed the court, she said to one of the officers of the court, 'Bring me the list of the singers in the last concert!'","[3, 4, 4, 3, 5, 3, 5, 4, 3, 7, 2, 3, 6, 3, 4, 2, 3, 8, 7, 3, 5, 3, 4, 2, 3, 2, 3, 8, 2, 3, 5, 6, 2, 3, 4, 2, 3, 7, 2, 3, 4, 7]",165,"[1 1 1 1 1 1 2 1 1 2 1 1 2 1 1 1 1 2 1 1 1 0 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1
 2 1 1 1 2]",49,0.0
"on which the wretched Hatter trembled so, that he shook both his shoes off.","[2, 5, 3, 8, 6, 8, 2, 4, 2, 5, 4, 3, 5, 3]",60,[1 1 1 1 2 1 1 1 1 1 1 1 0 1],14,0.0
"'Give your evidence,' the King repeated angrily, 'or I'll have you executed, whether you're nervous or not.'","[5, 4, 8, 3, 4, 8, 7, 3, 1, 3, 4, 3, 8, 7, 3, 3, 7, 2, 3]",86,[1 1 3 1 1 3 3 1 1 0 1 1 3 2 1 0 2 1 1],27,-0.5
"'I'm a poor man, your Majesty,' the Hatter began, in a trembling voice, '--and I hadn't begun my tea--not above a week or so--and what with the bread-and-butter getting so thin--and the twinkling of the tea--'  'The twinkling of the what?'","[2, 2, 1, 4, 3, 4, 7, 3, 6, 5, 2, 1, 9, 5, 3, 1, 3, 3, 5, 2, 3, 3, 5, 1, 4, 2, 2, 3, 4, 4, 3, 16, 7, 2, 4, 3, 3, 9, 2, 3, 3, 4, 9, 2, 3, 4]",179,"[1 0 1 1 1 1 3 1 2 2 1 1 2 1 1 1 1 0 2 1 2 1 2 1 1 1 1 1 1 1 1 5 2 1 1 1 1
 2 1 1 2 0 2 1 1 1]",59,-0.2
said the King.,"[4, 3, 4]",11,[1 1 1],3,0.0
"'It began with the tea,' the Hatter replied.","[3, 5, 4, 3, 3, 3, 6, 7]",34,[1 2 1 1 2 1 2 2],12,0.0
'Of course twinkling begins with a T!',"[3, 6, 9, 6, 4, 1, 1]",30,[1 1 2 2 1 1 0],8,0.0
said the King sharply.,"[4, 3, 4, 7]",18,[1 1 1 2],5,-0.125
'Do you take me for a dunce?,"[3, 3, 4, 2, 3, 1, 5]",21,[1 1 1 1 1 1 1],7,0.0
Go on!',"[2, 2]",4,[1 1],2,0.0
"'I'm a poor man,' the Hatter went on, 'and most things twinkled after that--only the March Hare said--'  'I didn't!'","[2, 2, 1, 4, 3, 3, 6, 4, 2, 4, 4, 6, 8, 5, 4, 4, 3, 5, 4, 4, 2, 3, 3]",86,[1 0 1 1 1 1 2 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 0],24,0.1125
the March Hare interrupted in a great hurry.,"[3, 5, 4, 11, 2, 1, 5, 5]",36,[1 1 1 3 1 1 2 2],12,0.8
'You did!',"[4, 3]",7,[1 1],2,0.0
said the Hatter.,"[4, 3, 6]",13,[1 1 2],4,0.0
'I deny it!',"[2, 4, 2]",8,[1 2 1],4,0.0
said the March Hare.,"[4, 3, 5, 4]",16,[1 1 1 1],4,0.0
"'He denies it,' said the King: 'leave out that part.'","[3, 6, 2, 4, 3, 4, 6, 3, 4, 4]",39,[0 2 1 1 1 1 2 1 1 1],11,0.0
"'Well, at any rate, the Dormouse said--' the Hatter went on, looking anxiously round to see if he would deny it too: but the Dormouse denied nothing, being fast asleep.","[5, 2, 3, 4, 3, 8, 4, 3, 6, 4, 2, 7, 9, 5, 2, 3, 2, 2, 5, 4, 2, 3, 3, 3, 8, 6, 7, 5, 4, 6]",130,[1 1 2 1 1 2 1 1 2 1 1 2 3 1 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 2],41,0.0
"'After that,' continued the Hatter, 'I cut some more bread-and-butter--'  'But what did the Dormouse say?'","[6, 4, 9, 3, 6, 2, 3, 4, 4, 16, 4, 4, 3, 3, 8, 3]",82,[2 1 2 1 2 1 1 1 1 5 1 1 1 1 2 1],24,0.5
one of the jury asked.,"[3, 2, 3, 4, 5]",17,[1 1 1 2 1],6,0.0
"'That I can't remember,' said the Hatter.","[5, 1, 2, 3, 8, 4, 3, 6]",32,[1 1 1 0 3 1 1 2],10,0.0
"'You MUST remember,' remarked the King, 'or I'll have you executed.'","[4, 4, 8, 8, 3, 4, 3, 1, 3, 4, 3, 8]",53,[1 1 3 2 1 1 1 1 0 1 1 3],16,0.0
"The miserable Hatter dropped his teacup and bread-and-butter, and went down on one knee.","[3, 9, 6, 7, 3, 6, 3, 16, 3, 4, 4, 2, 3, 4]",73,[1 3 2 1 1 3 1 5 1 1 1 1 1 1],23,-0.577777777778
"'I'm a poor man, your Majesty,' he began.","[2, 2, 1, 4, 3, 4, 7, 2, 5]",30,[1 0 1 1 1 1 3 1 2],11,-0.4
"'You're a very poor speaker,' said the King.","[4, 3, 1, 4, 4, 7, 4, 3, 4]",34,[1 0 1 2 1 3 1 1 1],11,-0.52
"Here one of the guinea-pigs cheered, and was immediately suppressed by the officers of the court.","[4, 3, 2, 3, 11, 7, 3, 3, 11, 10, 2, 3, 8, 2, 3, 5]",80,[1 1 1 1 4 1 1 1 6 2 1 1 3 1 1 1],27,0.0
"(As that is rather a hard word, I will just explain to you how it was done.","[2, 4, 2, 6, 1, 4, 4, 1, 4, 4, 7, 2, 3, 3, 2, 3, 4]",56,[1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1],19,-0.291666666667
"They had a large canvas bag, which tied up at the mouth with strings: into this they slipped the guinea-pig, head first, and then sat upon it.)","[4, 3, 1, 5, 6, 3, 5, 4, 2, 2, 3, 5, 4, 7, 4, 4, 4, 7, 3, 10, 4, 5, 3, 4, 3, 4, 2]",111,[1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 4 2 1 1 1 1 2 1],34,0.232142857143
"'I'm glad I've seen that done,' thought Alice.","[2, 2, 4, 1, 3, 4, 4, 4, 7, 5]",36,[1 0 1 1 0 1 1 1 1 2],9,0.5
"'I've so often read in the newspapers, at the end of trials, ""There was some attempts at applause, which was immediately suppressed by the officers of the court,"" and I never understood what it meant till now.'","[2, 3, 2, 5, 4, 2, 3, 10, 2, 3, 3, 2, 6, 5, 3, 4, 8, 2, 8, 5, 3, 11, 10, 2, 3, 8, 2, 3, 5, 3, 1, 5, 10, 4, 2, 5, 4, 3]",166,"[1 0 1 2 2 1 1 3 1 1 1 1 2 1 1 1 2 1 2 1 1 6 2 1 1 3 1 1 1 1 1 2 3 1 1 2 1
 1]",56,0.0
"'If that's all you know about it, you may stand down,' continued the King.","[3, 4, 2, 3, 3, 4, 5, 2, 3, 3, 5, 4, 9, 3, 4]",57,[1 1 0 1 1 1 2 1 1 1 1 1 2 1 1],16,-0.155555555556
"'I can't go no lower,' said the Hatter: 'I'm on the floor, as it is.'","[2, 2, 3, 2, 2, 5, 4, 3, 6, 2, 2, 2, 3, 5, 2, 2, 2]",49,[1 1 0 1 1 2 1 1 2 1 0 1 1 1 1 1 1],17,0.0
"'Then you may SIT down,' the King replied.","[5, 3, 3, 3, 4, 3, 4, 7]",32,[1 1 1 1 1 1 1 2],9,-0.155555555556
"Here the other guinea-pig cheered, and was suppressed.","[4, 3, 5, 10, 7, 3, 3, 10]",45,[1 1 2 4 1 1 1 2],13,-0.125
"'Come, that finished the guinea-pigs!'","[5, 4, 8, 3, 11]",31,[1 1 2 1 4],9,0.0
thought Alice.,"[7, 5]",12,[1 2],3,0.0
'Now we shall get on better.',"[4, 2, 5, 3, 2, 6]",22,[1 1 1 1 1 2],7,0.5
"'I'd rather finish my tea,' said the Hatter, with an anxious look at the Queen, who was reading the list of singers.","[2, 2, 6, 6, 2, 3, 4, 3, 6, 4, 2, 7, 4, 2, 3, 5, 3, 3, 7, 3, 4, 2, 7]",90,[1 0 2 2 1 2 1 1 2 1 1 2 1 1 1 1 1 1 3 1 1 1 2],30,-0.25
"'You may go,' said the King, and the Hatter hurriedly left the court, without even waiting to put his shoes on.  '","[4, 3, 2, 4, 3, 4, 3, 3, 6, 9, 4, 3, 5, 7, 4, 7, 2, 3, 3, 5, 2]",86,[1 1 1 1 1 1 1 1 2 4 1 1 1 2 2 2 1 1 1 0 1],27,0.0
"--and just take his head off outside,' the Queen added to one of the officers: but the Hatter was out of sight before the officer could get to the door.","[3, 4, 4, 3, 4, 3, 7, 3, 5, 5, 2, 3, 2, 3, 8, 3, 3, 6, 3, 3, 2, 5, 6, 3, 7, 5, 3, 2, 3, 4]",117,[1 1 1 1 2 1 2 1 1 1 1 1 1 1 3 1 1 2 1 1 1 1 2 1 3 1 1 1 1 1],38,0.0
'Call the next witness!',"[5, 3, 4, 7]",19,[1 1 1 2],5,0.0
said the King.,"[4, 3, 4]",11,[1 1 1],3,0.0
The next witness was the Duchess's cook.,"[3, 4, 7, 3, 3, 7, 2, 4]",33,[1 1 2 1 1 2 0 1],9,0.0
"She carried the pepper-box in her hand, and Alice guessed who it was, even before she got into the court, by the way the people near the door began sneezing all at once.","[3, 7, 3, 10, 2, 3, 4, 3, 5, 7, 3, 2, 3, 4, 6, 3, 3, 4, 3, 5, 2, 3, 3, 3, 6, 4, 3, 4, 5, 8, 3, 2, 4]",133,[0 2 1 3 1 1 1 1 2 1 1 1 1 2 2 0 1 2 1 1 1 1 1 1 1 2 1 1 2 2 1 1 1],41,0.1
"'Give your evidence,' said the King.","[5, 4, 8, 4, 3, 4]",28,[1 1 3 1 1 1],8,0.0
"'Shan't,' said the cook.","[4, 3, 4, 3, 4]",18,[1 0 1 1 1],4,0.0
"The King looked anxiously at the White Rabbit, who said in a low voice, 'Your Majesty must cross-examine THIS witness.'","[3, 4, 6, 9, 2, 3, 5, 6, 3, 4, 2, 1, 3, 5, 5, 7, 4, 13, 4, 7]",96,[1 1 1 3 1 1 1 2 1 1 1 1 1 1 1 3 1 4 1 2],29,-0.0833333333333
"'Well, if I must, I must,' the King said, with a melancholy air, and, after folding his arms and frowning at the cook till his eyes were nearly out of sight, he said in a deep voice, 'What are tarts made of?'","[5, 2, 1, 4, 1, 4, 3, 4, 4, 4, 1, 10, 3, 3, 5, 7, 3, 4, 3, 8, 2, 3, 4, 4, 3, 4, 4, 6, 3, 2, 5, 2, 4, 2, 1, 4, 5, 5, 3, 5, 4, 2]",156,"[1 1 1 1 1 1 1 1 1 1 1 4 1 1 2 2 1 1 1 2 1 1 1 1 1 0 1 3 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]",49,0.05
"'Pepper, mostly,' said the cook.","[7, 6, 4, 3, 4]",24,[2 2 1 1 1],7,0.5
"'Treacle,' said a sleepy voice behind her.","[8, 4, 1, 6, 5, 6, 3]",33,[2 1 1 2 1 2 1],10,-0.4
"'Collar that Dormouse,' the Queen shrieked out.","[7, 4, 8, 3, 5, 8, 3]",38,[2 1 2 1 1 2 1],10,0.0
'Behead that Dormouse!,"[7, 4, 8]",19,[3 1 2],6,0.0
Turn that Dormouse out of court!,"[4, 4, 8, 3, 2, 5]",26,[1 1 2 1 1 1],7,0.0
Suppress him!,"[8, 3]",11,[2 1],3,0.0
Pinch him!,"[5, 3]",8,[1 1],2,0.0
Off with his whiskers!',"[3, 4, 3, 8]",18,[1 1 1 2],5,0.0
"For some minutes the whole court was in confusion, getting the Dormouse turned out, and, by the time they had settled down again, the cook had disappeared.","[3, 4, 7, 3, 5, 5, 3, 2, 9, 7, 3, 8, 6, 3, 3, 2, 3, 4, 4, 3, 7, 4, 5, 3, 4, 3, 11]",124,[1 1 2 1 1 1 1 1 3 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 4],36,0.0222222222222
'Never mind!',"[6, 4]",10,[2 1],3,0.0
"said the King, with an air of great relief.","[4, 3, 4, 4, 2, 3, 2, 5, 6]",33,[1 1 1 1 1 1 1 2 3],12,0.8
'Call the next witness.',"[5, 3, 4, 7]",19,[1 1 1 2],5,0.0
"And he added in an undertone to the Queen, 'Really, my dear, YOU must cross-examine the next witness.","[3, 2, 5, 2, 2, 9, 2, 3, 5, 7, 2, 4, 3, 4, 13, 3, 4, 7]",80,[1 1 1 1 1 3 1 1 1 3 1 2 1 1 4 1 1 2],27,0.1
It quite makes my forehead ache!',"[2, 5, 5, 2, 8, 4]",26,[1 1 1 1 4 1],9,0.0
"Alice watched the White Rabbit as he fumbled over the list, feeling very curious to see what the next witness would be like, '--for they haven't got much evidence YET,' she said to herself.","[5, 7, 3, 5, 6, 2, 2, 7, 4, 3, 4, 7, 4, 7, 2, 3, 4, 3, 4, 7, 5, 2, 4, 3, 4, 4, 3, 3, 4, 8, 3, 3, 4, 2, 7]",148,[2 1 1 1 2 1 1 1 2 1 1 2 2 2 1 1 1 1 1 2 1 1 1 1 1 1 0 1 1 3 1 0 1 1 2],43,0.0175
"Imagine her surprise, when the White Rabbit read out, at the top of his shrill little voice, the name 'Alice!'","[7, 3, 8, 4, 3, 5, 6, 4, 3, 2, 3, 3, 2, 3, 6, 6, 5, 3, 4, 6]",86,[3 1 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 2],26,-0.03359375
CHAPTER XII.,"[7, 3]",10,[2 1],3,0.0
Alice's Evidence   'Here!',"[5, 2, 8, 5]",20,[2 0 3 1],6,0.0
"cried Alice, quite forgetting in the flurry of the moment how large she had grown in the last few minutes, and she jumped up in such a hurry that she tipped over the jury-box with the edge of her skirt, upsetting all the jurymen on to the heads of the crowd below, and there they lay sprawling about, reminding her very much of a globe of goldfish she had accidentally upset the week before.","[5, 5, 5, 10, 2, 3, 6, 2, 3, 6, 3, 5, 3, 3, 5, 2, 3, 4, 3, 7, 3, 3, 6, 2, 2, 4, 1, 5, 4, 3, 6, 4, 3, 8, 4, 3, 4, 2, 3, 5, 9, 3, 3, 7, 2, 2, 3, 5, 2, 3, 5, 5, 3, 5, 4, 3, 9, 5, 9, 3, 4, 4, 2, 1, 5, 2, 8, 3, 3, 12, 5, 3, 4, 6]",312,"[1 2 1 3 1 1 2 1 1 2 1 1 0 1 1 1 1 1 1 2 1 0 1 1 1 1 1 2 1 0 1 2 1 3 1 1 1
 1 1 1 3 1 1 3 1 1 1 2 1 1 1 2 1 1 1 1 2 2 3 1 2 1 1 1 1 1 2 0 1 5 2 1 1 2]",98,0.0548571428571
"'Oh, I BEG your pardon!'","[3, 1, 3, 4, 6]",17,[1 1 1 1 2],6,0.0
"she exclaimed in a tone of great dismay, and began picking them up again as quickly as she could, for the accident of the goldfish kept running in her head, and she had a vague sort of idea that they must be collected at once and put back into the jury-box, or they would die.","[3, 9, 2, 1, 4, 2, 5, 6, 3, 5, 7, 4, 2, 5, 2, 7, 2, 3, 5, 3, 3, 8, 2, 3, 8, 4, 7, 2, 3, 4, 3, 3, 3, 1, 5, 4, 2, 4, 4, 4, 4, 2, 9, 2, 4, 3, 3, 4, 4, 3, 8, 2, 4, 5, 3]",217,"[0 2 1 1 1 1 2 2 1 2 2 1 1 2 1 2 1 0 1 1 1 3 1 1 2 1 2 1 1 2 1 0 1 1 1 1 1
 3 1 1 1 1 2 1 1 1 1 1 2 1 3 1 1 1 1]",70,0.158333333333
"'The trial cannot proceed,' said the King in a very grave voice, 'until all the jurymen are back in their proper places--ALL,' he repeated with great emphasis, looking hard at Alice as he said do.","[4, 5, 3, 3, 7, 4, 3, 4, 2, 1, 4, 5, 5, 6, 3, 3, 7, 3, 4, 2, 5, 6, 6, 3, 2, 8, 4, 5, 8, 7, 4, 2, 5, 2, 2, 4, 2]",153,[0 2 1 1 1 1 1 1 1 1 2 1 1 2 1 1 3 1 1 1 1 2 1 1 1 3 1 2 3 2 1 1 2 1 1 1 1],49,0.141666666667
"Alice looked at the jury-box, and saw that, in her haste, she had put the Lizard in head downwards, and the poor little thing was waving its tail about in a melancholy way, being quite unable to move.","[5, 6, 2, 3, 8, 3, 3, 4, 2, 3, 5, 3, 3, 3, 3, 6, 2, 4, 9, 3, 3, 4, 6, 5, 3, 6, 3, 4, 5, 2, 1, 10, 3, 5, 5, 6, 2, 4]",157,"[2 1 1 1 3 1 1 1 1 1 1 0 1 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 2 1 1 4 1 1 1 2 1
 1]",49,-0.3625
"She soon got it out again, and put it right; 'not that it signifies much,' she said to herself; 'I should think it would be QUITE as much use in the trial one way up as the other.'","[3, 4, 3, 2, 3, 5, 3, 3, 2, 5, 4, 4, 2, 9, 4, 3, 4, 2, 7, 2, 6, 5, 2, 5, 2, 5, 2, 4, 3, 2, 3, 5, 3, 3, 2, 2, 3, 5]",136,"[0 1 1 1 1 2 1 1 1 1 1 1 1 3 1 0 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1
 2]",42,0.140178571429
"As soon as the jury had a little recovered from the shock of being upset, and their slates and pencils had been found and handed back to them, they set to work very diligently to write out a history of the accident, all except the Lizard, who seemed too much overcome to do anything but sit with its mouth open, gazing up into the roof of the court.","[2, 4, 2, 3, 4, 3, 1, 6, 9, 4, 3, 5, 2, 5, 5, 3, 5, 6, 3, 7, 3, 4, 5, 3, 6, 4, 2, 4, 4, 3, 2, 4, 4, 10, 2, 5, 3, 1, 7, 2, 3, 8, 3, 6, 3, 6, 3, 6, 3, 4, 8, 2, 2, 8, 3, 3, 4, 3, 5, 4, 6, 2, 4, 3, 4, 2, 3, 5]",276,"[1 1 1 1 2 1 1 1 3 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 4 1 1 1
 1 3 1 1 3 1 2 1 2 1 1 1 1 3 1 1 3 1 1 1 1 1 2 2 1 2 1 1 1 1 1]",90,0.0425
'What do you know about this business?',"[5, 2, 3, 4, 5, 4, 8]",31,[1 1 1 1 2 1 3],10,0.0
the King said to Alice.,"[3, 4, 4, 2, 5]",18,[1 1 1 1 2],6,0.0
"'Nothing,' said Alice.","[8, 4, 5]",17,[2 1 2],5,0.0
'Nothing WHATEVER?',"[8, 8]",16,[2 3],5,0.0
persisted the King.,"[9, 3, 4]",16,[2 1 1],4,0.0
"'Nothing whatever,' said Alice.","[8, 8, 4, 5]",25,[2 3 1 2],8,0.0
"'That's very important,' the King said, turning to the jury.","[5, 2, 4, 9, 3, 4, 4, 7, 2, 3, 4]",47,[1 0 2 3 1 1 1 2 1 1 2],15,0.52
"They were just beginning to write this down on their slates, when the White Rabbit interrupted: 'UNimportant, your Majesty means, of course,' he said in a very respectful tone, but frowning and making faces at him as he spoke.","[4, 4, 4, 9, 2, 5, 4, 4, 2, 5, 6, 4, 3, 5, 6, 11, 12, 4, 7, 5, 2, 6, 2, 4, 2, 1, 4, 10, 4, 3, 8, 3, 6, 5, 2, 3, 2, 2, 5]",180,"[1 1 1 3 1 1 1 1 1 1 1 1 1 1 2 3 4 1 3 2 1 1 1 1 1 1 2 3 1 1 2 1 2 1 1 1 1
 1 1]",55,0.0236111111111
"'UNimportant, of course, I meant,' the King hastily said, and went on to himself in an undertone,  'important--unimportant--unimportant--important--' as if he were trying which word sounded best.","[12, 2, 6, 1, 5, 3, 4, 7, 4, 3, 4, 2, 2, 7, 2, 2, 9, 10, 11, 11, 9, 2, 2, 2, 4, 6, 5, 4, 7, 4]",152,[4 1 1 1 2 1 1 3 1 1 1 1 1 2 1 1 3 3 4 4 3 1 1 1 1 1 1 1 1 1],49,0.3
"Some of the jury wrote it down 'important,' and some 'unimportant.'","[4, 2, 3, 4, 5, 2, 4, 10, 3, 4, 12]",53,[1 1 1 2 1 1 1 3 1 1 4],17,-0.0518518518519
"Alice could see this, as she was near enough to look over their slates; 'but it doesn't matter a bit,' she thought to herself.","[5, 5, 3, 4, 2, 3, 3, 4, 6, 2, 4, 4, 5, 6, 4, 2, 4, 3, 6, 1, 3, 3, 7, 2, 7]",98,[2 1 1 1 1 0 1 2 2 1 1 2 1 1 1 1 0 0 2 1 1 0 1 1 2],27,0.05
"At this moment the King, who had been for some time busily writing in his note-book, cackled out 'Silence!'","[2, 4, 6, 3, 4, 3, 3, 4, 3, 4, 4, 6, 7, 2, 3, 9, 7, 3, 8]",85,[1 1 2 1 1 1 1 1 1 1 1 3 2 1 1 3 1 1 2],26,0.125
"and read out from his book, 'Rule Forty-two.","[3, 4, 3, 4, 3, 4, 5, 9]",35,[1 2 1 1 1 1 1 3],11,0.0
ALL PERSONS MORE THAN A MILE HIGH TO LEAVE THE COURT.',"[3, 7, 4, 4, 1, 4, 4, 2, 5, 3, 5]",42,[1 2 1 1 1 1 1 1 2 1 1],13,0.33
Everybody looked at Alice.,"[9, 6, 2, 5]",22,[5 1 1 2],9,0.0
"'I'M not a mile high,' said Alice.","[2, 2, 3, 1, 4, 4, 4, 5]",25,[1 0 1 1 1 1 1 2],8,0.16
"'You are,' said the King.","[4, 3, 4, 3, 4]",18,[1 1 1 1 1],5,0.0
"'Nearly two miles high,' added the Queen.","[7, 3, 5, 4, 5, 3, 5]",32,[3 1 1 1 1 1 1],9,0.13
"'Well, I shan't go, at any rate,' said Alice: 'besides, that's not a regular rule: you invented it just now.'","[5, 1, 3, 3, 2, 2, 3, 4, 4, 5, 8, 4, 2, 3, 1, 7, 4, 3, 8, 2, 4, 3]",81,[1 1 1 0 1 1 2 1 1 2 2 1 0 1 1 3 1 1 2 1 1 1],26,0.0
"'It's the oldest rule in the book,' said the King.","[3, 2, 3, 6, 4, 2, 3, 4, 4, 3, 4]",38,[1 0 1 2 1 1 1 1 1 1 1],11,0.0
"'Then it ought to be Number One,' said Alice.","[5, 2, 5, 2, 2, 6, 3, 4, 5]",34,[1 1 1 1 1 2 1 1 2],11,0.0
"The King turned pale, and shut his note-book hastily.","[3, 4, 6, 4, 3, 4, 3, 9, 7]",43,[1 1 1 1 1 1 1 3 3],13,-0.21
"'Consider your verdict,' he said to the jury, in a low, trembling voice.","[9, 4, 7, 2, 4, 2, 3, 4, 2, 1, 3, 9, 5]",55,[3 1 2 1 1 1 1 2 1 1 1 2 1],18,0.0
"'There's more evidence to come yet, please your Majesty,' said the White Rabbit, jumping up in a great hurry; 'this paper has just been picked up.'","[6, 2, 4, 8, 2, 4, 3, 6, 4, 7, 4, 3, 5, 6, 7, 2, 2, 1, 5, 5, 5, 5, 3, 4, 4, 6, 2]",115,[1 0 1 3 1 1 1 2 1 3 1 1 1 2 2 1 1 1 2 2 1 2 1 1 1 1 1],36,0.433333333333
'What's in it?',"[5, 2, 2, 2]",11,[1 0 1 1],3,0.0
said the Queen.,"[4, 3, 5]",12,[1 1 1],3,0.0
"'I haven't opened it yet,' said the White Rabbit, 'but it seems to be a letter, written by the prisoner to--to somebody.'","[2, 4, 3, 6, 2, 3, 4, 3, 5, 6, 4, 2, 5, 2, 2, 1, 6, 7, 2, 3, 8, 2, 2, 8]",92,[1 1 0 2 1 1 1 1 1 2 1 1 1 1 1 1 2 2 1 1 3 1 1 4],32,0.0
"'It must have been that,' said the King, 'unless it was written to nobody, which isn't usual, you know.'","[3, 4, 4, 4, 4, 4, 3, 4, 7, 2, 3, 7, 2, 6, 5, 2, 3, 5, 3, 4]",79,[1 1 1 1 1 1 1 1 2 1 1 2 1 3 1 1 0 2 1 1],24,-0.25
'Who is it directed to?',"[4, 2, 2, 8, 2]",18,[1 1 1 2 1],6,0.0
said one of the jurymen.,"[4, 3, 2, 3, 7]",19,[1 1 1 1 3],7,0.0
"'It isn't directed at all,' said the White Rabbit; 'in fact, there's nothing written on the OUTSIDE.'","[3, 2, 3, 8, 2, 3, 4, 3, 5, 6, 3, 4, 5, 2, 7, 7, 2, 3, 7]",79,[1 1 0 2 1 1 1 1 1 2 1 1 1 0 2 2 1 1 2],22,0.0
"He unfolded the paper as he spoke, and added 'It isn't a letter, after all: it's a set of verses.'","[2, 8, 3, 5, 2, 2, 5, 3, 5, 3, 2, 3, 1, 6, 5, 3, 2, 2, 1, 3, 2, 6]",74,[1 2 1 2 1 1 1 1 1 1 1 0 1 2 2 1 1 0 1 1 1 1],24,0.0
'Are they in the prisoner's handwriting?',"[4, 4, 2, 3, 8, 2, 11]",34,[1 1 1 1 3 0 3],10,0.0
asked another of the jurymen.,"[5, 7, 2, 3, 7]",24,[1 3 1 1 3],9,0.0
"'No, they're not,' said the White Rabbit, 'and that's the queerest thing about it.'","[3, 4, 3, 3, 4, 3, 5, 6, 4, 4, 2, 3, 8, 5, 5, 2]",64,[1 1 0 1 1 1 1 2 1 1 0 1 2 1 2 1],17,0.0
(The jury all looked puzzled.),"[3, 4, 3, 6, 7]",23,[1 2 1 1 1],6,0.0
